Timestamp,Temperature,Pressure,FlowRate,CatalystLevel,Failure
2025-08-01 00:00:00,100.00487547327607,14.999335373999937,50.00366696230283,99.98568285112438,0
2025-08-01 00:01:00,99.98823572757622,14.999695965677594,50.014392547254054,99.98768570937358,0
2025-08-01 00:02:00,100.00024294670912,14.998305280247619,50.02342115204661,99.95777250435607,0
2025-08-01 00:03:00,100.01529198217139,14.999743985729978,50.037110905518944,99.96010187265709,0
2025-08-01 00:04:00,99.98407541915293,14.999599958069924,50.03708788471884,99.94143736164331,0
2025-08-01 00:05:00,99.96324054704313,14.999889998466406,50.04072948752864,99.93258790278631,0
2025-08-01 00:06:00,99.96528599349381,15.002215778258288,50.046867651951665,99.95348919610173,0
2025-08-01 00:07:00,99.9602261120163,15.003732218358877,50.048567532320355,99.9629293874693,0
2025-08-01 00:08:00,99.95995729349623,15.00342565273759,50.04380120060135,99.9742975779608,0
2025-08-01 00:09:00,99.94630859065506,15.00283243255272,50.03981189018928,99.93887348119296,0
2025-08-01 00:10:00,99.96037895825286,15.0025068875412,50.03000118940932,99.97561138458954,0
2025-08-01 00:11:00,99.97282362921973,15.003016785789677,50.035060591368236,99.95177375837069,0
2025-08-01 00:12:00,99.97388012038071,15.002911561655427,50.03393240927921,99.98234497465657,0
2025-08-01 00:13:00,99.9919159796922,15.002516317510423,50.02597432427157,100.00277585197621,0
2025-08-01 00:14:00,99.99939612916823,15.003983498761132,50.01802738643968,100.0143225068119,0
2025-08-01 00:15:00,99.9856474497621,15.003869288869353,50.00350260170628,99.99722281119374,0
2025-08-01 00:16:00,99.99154746230742,15.006168877962391,50.01524869780113,100.00025460809012,0
2025-08-01 00:17:00,99.97620534069415,15.006259620526144,50.01619210983551,99.99083617987722,0
2025-08-01 00:18:00,99.99026054551507,15.008044938920369,50.00583850960063,99.99141697130733,0
2025-08-01 00:19:00,99.9894617309393,15.008402258343079,50.01554108259585,99.98641952612562,0
2025-08-01 00:20:00,99.98650393312256,15.009365218916328,50.00881569687832,99.94564731599417,0
2025-08-01 00:21:00,99.9756090604121,15.00864060786481,49.991937689354174,99.96808299901386,0
2025-08-01 00:22:00,99.99516972183089,15.007786848642223,50.0041923568248,99.96646085588287,0
2025-08-01 00:23:00,99.99269725011779,15.008246554597239,49.997747192950015,99.95676484789283,0
2025-08-01 00:24:00,99.98584400496318,15.009235107839704,49.992840403867504,99.94555830323624,0
2025-08-01 00:25:00,99.98020986815537,15.009275364341704,49.9933345641117,99.95272749476356,0
2025-08-01 00:26:00,99.98872681512422,15.00798897100662,50.00704563478518,99.93485236799768,0
2025-08-01 00:27:00,99.99457392015404,15.006628712640332,50.00728608227558,99.8897488568282,0
2025-08-01 00:28:00,100.00117764193958,15.005201576238145,49.99289667676183,99.89789145289237,0
2025-08-01 00:29:00,100.00807077798771,15.003433954125205,49.99942320081118,99.9082735128515,0
2025-08-01 00:30:00,100.04233713960163,15.003543439484652,49.99360332412004,99.90428087635794,0
2025-08-01 00:31:00,100.03583449933949,15.00466848340636,50.01625841177839,99.88132281885414,0
2025-08-01 00:32:00,100.02763861567433,15.004655067619435,50.01624497511442,99.88310152967193,0
2025-08-01 00:33:00,100.01461825202237,15.002394652862098,49.989424549139635,99.85381088230567,0
2025-08-01 00:34:00,100.02447392278357,15.002203892401763,49.9937129288055,99.83326627037191,0
2025-08-01 00:35:00,100.04253747946711,15.002041093405131,50.01704810231262,99.81825231164183,0
2025-08-01 00:36:00,100.04071432014463,15.004137092155355,50.035959145775166,99.83513109305966,0
2025-08-01 00:37:00,100.02727181651323,15.002679954242437,50.057930597240244,99.82787887405092,0
2025-08-01 00:38:00,100.01408011706218,15.002289276639837,50.04569347501567,99.81892154581539,0
2025-08-01 00:39:00,100.02448960166737,15.003995129320382,50.05663930376739,99.85801539612362,0
2025-08-01 00:40:00,100.03638166840662,15.004445107661729,50.04797536929055,99.8650646460674,0
2025-08-01 00:41:00,100.0450721366995,15.005008420735244,50.05066684208355,99.87184453627688,0
2025-08-01 00:42:00,100.03442398138289,15.005123005172269,50.03539141293867,99.8644505213727,0
2025-08-01 00:43:00,100.03813856255195,15.005452948710927,50.02765794376008,99.85252308801998,0
2025-08-01 00:44:00,100.04000553549821,15.006230558241205,50.01954298339172,99.80879495921963,0
2025-08-01 00:45:00,100.04350455304586,15.005421071922312,50.03032564675343,99.8281697698581,0
2025-08-01 00:46:00,100.05744741349304,15.00629913050122,50.039934276213465,99.83713596397322,0
2025-08-01 00:47:00,100.06102494227343,15.004926127484335,50.04325611296544,99.83355264410896,0
2025-08-01 00:48:00,100.07188755928259,15.005254495457166,50.027051055948775,99.83080811007224,0
2025-08-01 00:49:00,100.07296882439441,15.005433236420453,50.023311382741376,99.84553099531746,0
2025-08-01 00:50:00,100.07759473477346,15.00481694333226,50.01435798494606,99.81443679385586,0
2025-08-01 00:51:00,100.08769534638687,15.004794258056934,50.0247940940264,99.80263916722478,0
2025-08-01 00:52:00,100.06438085326917,15.004171717904269,50.0389323122602,99.77991310996693,0
2025-08-01 00:53:00,100.05926611380745,15.003100016577408,50.05160893929257,99.81534329561667,0
2025-08-01 00:54:00,100.05174015133878,15.002746401835793,50.04254630625957,99.83285640625374,0
2025-08-01 00:55:00,100.04151810576688,15.001642413200422,50.00967190879209,99.78880255343103,0
2025-08-01 00:56:00,100.03711582974725,15.001965210664515,49.98846836601454,99.75852732089822,0
2025-08-01 00:57:00,100.061034890727,15.000815125170362,50.00552788975152,99.75588040743108,0
2025-08-01 00:58:00,100.04718159287592,15.001527102193354,50.000712830479685,99.74643160318963,0
2025-08-01 00:59:00,100.06267404654938,15.000345623125424,49.9917041350605,99.71994395902809,0
2025-08-01 01:00:00,100.03574813020352,14.999779328209843,50.01141605858174,99.75883920378111,0
2025-08-01 01:01:00,100.03038996972374,14.99915472480163,50.026597977927594,99.76509000206076,0
2025-08-01 01:02:00,100.03299401876544,15.000479871530503,50.02689136259063,99.77458632851801,0
2025-08-01 01:03:00,100.04237357606718,15.000810161476121,50.02337052549787,99.76074602953337,0
2025-08-01 01:04:00,100.05375320134387,15.000598427673577,50.02178531094411,99.77519151247694,0
2025-08-01 01:05:00,100.06644675710706,15.001097147114645,50.02451126452476,99.7675828572573,0
2025-08-01 01:06:00,100.06086715595109,14.998989954767316,50.043711831900595,99.76191599378313,0
2025-08-01 01:07:00,100.05346952726846,14.998946821177675,50.04878144099144,99.77413603297964,0
2025-08-01 01:08:00,100.06719714136857,15.000944335355479,50.05749378938791,99.74155608167844,0
2025-08-01 01:09:00,100.06413627217046,15.001076681861882,50.071525030696755,99.77349663887546,0
2025-08-01 01:10:00,100.04372529099706,15.001144595031052,50.057488918684456,99.77714442316994,0
2025-08-01 01:11:00,100.025592695573,15.001692723410693,50.06654726139415,99.80276330734554,0
2025-08-01 01:12:00,100.01088145899698,15.002588328654008,50.063012436338205,99.78125491221317,0
2025-08-01 01:13:00,100.01883603090184,15.000590861961118,50.032819293988936,99.7627916097326,0
2025-08-01 01:14:00,100.02111484267897,14.998908535479327,50.007281259485104,99.73955360530061,0
2025-08-01 01:15:00,100.03216260834405,14.999118826770413,49.995063848146884,99.7445595587539,0
2025-08-01 01:16:00,100.02532656600266,14.998403950208516,50.00143852688999,99.74587922479228,0
2025-08-01 01:17:00,100.02786320105989,14.999715975470735,50.002804121674075,99.73659098840764,0
2025-08-01 01:18:00,100.03787264736337,14.999400801080851,50.00501652216018,99.71630960454993,0
2025-08-01 01:19:00,100.03292310272785,14.997466270345138,50.02842784395242,99.69097767915532,0
