Timestamp,Temperature,Pressure,FlowRate,CatalystLevel,Failure,Z_Temperature,Z_Pressure,Z_FlowRate,Z_CatalystLevel,DetectedFailure,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_grad,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_grad,FlowRate_mean,FlowRate_std,FlowRate_min,FlowRate_max,FlowRate_grad,CatalystLevel_mean,CatalystLevel_std,CatalystLevel_min,CatalystLevel_max,CatalystLevel_grad,DetectedFailure_mean,DetectedFailure_std,DetectedFailure_min,DetectedFailure_max,DetectedFailure_grad
2025-08-01 00:00:00,100.23211536296176,15.035299877143844,50.13367296989144,100.10991633220736,0,,,,,0,100.23211536296176,,100.23211536296176,100.23211536296176,,15.035299877143844,,15.035299877143844,15.035299877143844,,50.13367296989144,,50.13367296989144,50.13367296989144,,100.10991633220736,,100.10991633220736,100.10991633220736,,0.0,,0.0,0.0,
2025-08-01 00:01:00,100.0818295107191,15.333654388720538,49.90698319758195,100.32655682430772,0,,,,,0,100.15697243684043,0.10626814523718486,100.0818295107191,100.23211536296176,-0.15028585224266067,15.18447713293219,0.21096849833348041,15.035299877143844,15.333654388720538,0.2983545115766937,50.0203280837367,0.1602938752256783,49.90698319758195,50.13367296989144,-0.2266897723094914,100.21823657825755,0.1531879610437455,100.10991633220736,100.32655682430772,0.2166404921003533,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:02:00,100.2014495710902,15.30142864474794,50.32105926304263,100.0673671622328,0,,,,,0,100.17179814825703,0.07940947363570254,100.0818295107191,100.23211536296176,0.11962006037109063,15.223460970204107,0.16374697661291845,15.035299877143844,15.333654388720538,-0.0322257439725977,50.12057181017201,0.20734868527758726,49.90698319758195,50.32105926304263,0.41407606546067655,100.16794677291595,0.13899809087988638,100.0673671622328,100.32655682430772,-0.2591896620749168,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:03:00,98.93551640091596,15.005842184854275,49.65900511569188,99.59472387907816,0,,,,,0,99.86272771142175,0.6215320179772736,98.93551640091596,100.23211536296176,-1.265933170174236,15.16905627386665,0.1723800031931344,15.005842184854275,15.333654388720538,-0.2955864598936646,50.00518013655198,0.28622241623294203,49.65900511569188,50.32105926304263,-0.6620541473507444,100.0246410494565,0.3082635793447722,99.59472387907816,100.32655682430772,-0.472643283154639,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:04:00,100.2817846932298,15.24661124779452,50.05069788104762,99.800817041385,0,,,,,0,99.94653910778337,0.569954636641013,98.93551640091596,100.2817846932298,1.3462682923138374,15.184567268652222,0.15326155395871263,15.005842184854275,15.333654388720538,0.24076906294024525,50.014283685451105,0.24871032684322084,49.65900511569188,50.32105926304263,0.39169276535573516,99.97987624784221,0.2851127199559458,99.59472387907816,100.32655682430772,0.20609316230684271,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:05:00,100.91357782425315,15.262392201984712,50.13981428879402,100.00178914184949,0,,,,,0,100.107712227195,0.6447784710954044,98.93551640091596,100.91357782425315,0.6317931310233575,15.197538090874305,0.14071508985241277,15.005842184854275,15.333654388720538,0.01578095419019121,50.03520545267492,0.22828005476908295,49.65900511569188,50.32105926304263,0.08911640774640261,99.98352839684343,0.2551694331586454,99.59472387907816,100.32655682430772,0.2009721004644831,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:06:00,101.119957275244,14.894523597597594,49.86646493717444,100.04629451935186,0,,,,,0,100.25231866263057,0.7020160578712685,98.93551640091596,101.119957275244,0.20637945099085186,15.154250306120488,0.17209718162245588,14.894523597597594,15.333654388720538,-0.36786860438711777,50.01109966474628,0.21793143245702368,49.65900511569188,50.32105926304263,-0.2733493516195793,99.99249498577319,0.23414169008245714,99.59472387907816,100.32655682430772,0.044505377502375154,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:07:00,98.25039867445578,15.1913338884002,49.89929763760851,100.08636055517144,0,,,,,0,100.00207866410872,0.9609283054293112,98.25039867445578,101.119957275244,-2.869558600788224,15.158885753905453,0.159869559596796,14.894523597597594,15.333654388720538,0.2968102908026058,49.997124411354065,0.20560082237527388,49.65900511569188,50.32105926304263,0.032832700434070716,100.00422818194798,0.21929868353023674,99.59472387907816,100.32655682430772,0.040066035819577905,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:08:00,100.98985760043875,14.815560593934944,49.8159661120551,99.97248616185664,0,,,,,0,100.1118318792565,0.9572733263132419,98.25039867445578,101.119957275244,2.739458925982973,15.120738513908728,0.18830931694760256,14.815560593934944,15.333654388720538,-0.3757732944652563,49.976995711431954,0.2015793068154653,49.65900511569188,50.32105926304263,-0.08333152555341172,100.00070129082673,0.20540782402859953,99.59472387907816,100.32655682430772,-0.11387439331480209,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:09:00,98.95199237398396,14.92175638879733,49.79600205902325,99.61227439365156,0,,,,,0,99.99584792872925,0.9742052419142218,98.25039867445578,101.119957275244,-2.037865226454798,15.100840301397591,0.18836067302935502,14.815560593934944,15.333654388720538,0.10619579486238706,49.95889634619108,0.19848217593657233,49.65900511569188,50.32105926304263,-0.019964053031849005,99.9618586011092,0.22932919143099081,99.59472387907816,100.32655682430772,-0.36021176820507605,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:10:00,99.2040338556181,15.01453789010878,50.02134172862371,99.85732518117528,0,,,,,0,99.92386483117367,0.9545498927276959,98.25039867445578,101.119957275244,0.2520414816341514,15.092994627644062,0.18057926069396574,14.815560593934944,15.333654388720538,0.09278150131144969,49.9645731991395,0.18923569959561715,49.65900511569188,50.32105926304263,0.2253396696004586,99.9523555629334,0.21983192515745562,99.59472387907816,100.32655682430772,0.24505078752372356,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:11:00,100.25904923605162,14.89517640522786,49.664457903123015,99.75351427494628,0,,,,,0,99.9517968649135,0.9152566048646396,98.25039867445578,101.119957275244,1.0550153804335167,15.076509775776046,0.18139854137791164,14.815560593934944,15.333654388720538,-0.1193614848809208,49.93956359113813,0.20015106227068147,49.65900511569188,50.32105926304263,-0.3568838255006952,99.93578545560113,0.21731915982734168,99.59472387907816,100.32655682430772,-0.10381090622900047,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:12:00,101.2414114332862,14.757336598605235,49.94494745706647,99.7845896070019,0,,,,,0,100.05099798555756,0.9464766111218937,98.25039867445578,101.2414114332862,0.9823621972345791,15.051957992916753,0.19493481505349305,14.757336598605235,15.333654388720538,-0.1378398066226243,49.939977734671075,0.1916358702783272,49.65900511569188,50.32105926304263,0.280489553943454,99.92415500570888,0.2122509321536802,99.59472387907816,100.32655682430772,0.03107533205562163,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:13:00,100.93977998601429,15.105662728606063,49.92445709244558,99.51248112635942,0,,,,,0,100.11448241416163,0.9398578178759353,98.25039867445578,101.2414114332862,-0.30163144727191593,15.055794045465989,0.1878365021228028,14.757336598605235,15.333654388720538,0.348326130000828,49.93886911736926,0.18416450948719476,49.65900511569188,50.32105926304263,-0.02049036462089049,99.8947497286125,0.23171193934317988,99.51248112635942,100.32655682430772,-0.27210848064248694,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:14:00,100.22054515982356,15.041649351731426,49.9467586738504,100.1549367171781,0,,,,,0,100.12155326387241,0.9060835929575288,98.25039867445578,101.2414114332862,-0.7192348261907284,15.054851065883685,0.1810406237146674,14.757336598605235,15.333654388720538,-0.06401337687463737,49.93939508780134,0.1774770529711629,49.65900511569188,50.32105926304263,0.022301581404818194,99.9120955278502,0.23317063258407658,99.51248112635942,100.32655682430772,0.6424555908186846,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:15:00,100.37197362128796,14.997646087935552,50.02830682431302,100.01165721058108,0,0.2258219913484528,0.0073633867473395,0.2531321603685988,0.4481654729139372,0,100.13087714776083,0.9080201004488188,98.25039867445578,101.2414114332862,0.15142846146440547,15.0523408132698,0.18159128835461869,14.757336598605235,15.333654388720538,-0.04400326379587405,49.93237067809611,0.1712130517144206,49.65900511569188,50.32105926304263,0.08154815046262343,99.90554491974177,0.22855062203060297,99.51248112635942,100.32655682430772,-0.14327950659702537,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:16:00,101.90887249188904,14.981875919276684,49.94629450402769,100.01746207435735,0,2.189679828166733,-0.0464977941288473,-0.0990872537145345,0.4758923786234026,0,100.25268001317217,1.0169748466538675,98.25039867445578,101.90887249188904,1.5368988706010782,15.028888915306876,0.16458468182274003,14.757336598605235,15.30142864474794,-0.015770168658868045,49.93499143185916,0.17109751826507064,49.65900511569188,50.32105926304263,-0.08201232028532957,99.88493860307841,0.20003580698083293,99.51248112635942,100.1549367171781,0.0058048637762766475,0.0,0.0,0.0,0.0,0.0
2025-08-01 00:17:00,100.90234991398142,14.903399025160342,50.07018702946631,99.99617609569378,0,0.8722965930816977,-0.3636514534400023,0.5081381613441931,0.4605243294969594,0,100.29940670269823,1.0304654084193428,98.25039867445578,101.90887249188904,-1.0065225779076172,15.002353607334367,0.1488387465722889,14.757336598605235,15.262392201984712,-0.07847689411634207,49.9182666162874,0.14012105431924948,49.65900511569188,50.13981428879402,0.12389252543862028,99.88019253197582,0.19620620707874298,99.51248112635942,100.1549367171781,-0.021285978663570404,0.0,0.0,0.0,0.0,0.0
