Timestamp,Temperature,Pressure,FlowRate,CatalystLevel,Failure,Z_Temperature,Z_Pressure,Z_FlowRate,Z_CatalystLevel,DetectedFailure
2025-08-01 00:00:00,100.23211536296176,15.035299877143844,50.13367296989144,100.10991633220736,0,,,,,0
2025-08-01 00:01:00,100.0818295107191,15.333654388720538,49.90698319758195,100.32655682430772,0,,,,,0
2025-08-01 00:02:00,100.2014495710902,15.30142864474794,50.32105926304263,100.0673671622328,0,,,,,0
2025-08-01 00:03:00,98.93551640091596,15.005842184854275,49.65900511569188,99.59472387907816,0,,,,,0
2025-08-01 00:04:00,100.2817846932298,15.24661124779452,50.05069788104762,99.800817041385,0,,,,,0
2025-08-01 00:05:00,100.91357782425315,15.262392201984712,50.13981428879402,100.00178914184949,0,,,,,0
2025-08-01 00:06:00,101.119957275244,14.894523597597594,49.86646493717444,100.04629451935186,0,,,,,0
2025-08-01 00:07:00,98.25039867445578,15.1913338884002,49.89929763760851,100.08636055517144,0,,,,,0
2025-08-01 00:08:00,100.98985760043875,14.815560593934944,49.8159661120551,99.97248616185664,0,,,,,0
2025-08-01 00:09:00,98.95199237398396,14.92175638879733,49.79600205902325,99.61227439365156,0,,,,,0
2025-08-01 00:10:00,99.2040338556181,15.01453789010878,50.02134172862371,99.85732518117528,0,,,,,0
2025-08-01 00:11:00,100.25904923605162,14.89517640522786,49.664457903123015,99.75351427494628,0,,,,,0
2025-08-01 00:12:00,101.2414114332862,14.757336598605235,49.94494745706647,99.7845896070019,0,,,,,0
2025-08-01 00:13:00,100.93977998601429,15.105662728606063,49.92445709244558,99.51248112635942,0,,,,,0
2025-08-01 00:14:00,100.22054515982356,15.041649351731426,49.9467586738504,100.1549367171781,0,,,,,0
2025-08-01 00:15:00,100.37197362128796,14.997646087935552,50.02830682431302,100.01165721058108,0,0.2258219913484528,0.007363386747339536,0.25313216036859887,0.44816547291393727,0
2025-08-01 00:16:00,101.90887249188904,14.981875919276684,49.94629450402769,100.01746207435735,0,2.189679828166733,-0.04649779412884735,-0.09908725371453457,0.47589237862340267,0
2025-08-01 00:17:00,100.90234991398142,14.903399025160342,50.07018702946631,99.99617609569378,0,0.8722965930816977,-0.3636514534400023,0.5081381613441931,0.46052432949695943,0
2025-08-01 00:18:00,100.87688336299864,14.55314777546466,49.9867404628752,99.761104723029,0,0.8596624185706542,-2.4285756843523574,0.1501517862924308,-0.6208899535852495,0
2025-08-01 00:19:00,99.90280850604582,14.878397859169215,50.38209339300675,99.91546198622773,0,-0.3952358373049315,-0.4731936927808378,2.3504976032699876,0.08647240047282921,0
